ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP	ALIGNMENT
2471	9_come	COME	Rama	Rama	si:k	si:k	s i: k	rama1270	1446	11.50	-83.86		0	0	?	3 7 1	AXN	SIK	22	22.S.C 22.I.V 22.K.c	2.0 1.5 0.8	si:k	0	239	s i: - k
2472	9_come	COME	MalekuJaika	Maléku Jaíka	toki:	toki:	t o k i:	male1297	1446	10.75	-84.73		0	0	?	1 7 1 7	AXBZ	TUKI	17	17.T.C 17.U.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	toki:	0	243	t o k i:
2473	9_come	COME	Boruca	Boruca	dàbàk	dàbàk	d à/a b à/a k	boru1252	1446	8.88	-83.21		0	0	?	1 7 1 7 1	AXBYN	TAPAK	4	4.T.C 4.A.V 4.P.C 4.A.V 4.K.c	2.0 1.5 1.75 1.3 0.8	dà/abà/ak	0	241	d à/a b à/a k
2474	9_come	COME	Bribri	Bribri	dɪ	dɪ	d ɪ	brib1243	1446	9.40	-83.05		0	0	?	1 7	AX	TI	5	5.T.C 5.I.V	2.0 1.5	dɪ	0	242	d ɪ
2475	9_come	COME	Cabecar	Cabécar	de	de	d e	cabe1245	1446	9.67	-83.41		0	0	?	1 7	AX	TE	7	7.T.C 7.E.V	2.0 1.5	de	0	242	d e
2476	9_come	COME	Teribe	Teribe	ték	ték	t é/e k	teri1250	1446	9.06	-82.96		0	0	?	1 7 1	AXN	TEK	24	24.T.C 24.E.V 24.K.c	2.0 1.5 0.8	té/ek	0	239	t é/e - k
2477	9_come	COME	Ngabere	Ngäbere	kite	kite	k i t e	ngab1239	1446	8.83	-82.39		0	0	?	1 7 1 7	AXBZ	KITE	20	20.K.C 20.I.V 20.T.C 20.E.V	2.0 1.5 1.75 0.8	kite	0	251	k i t e
2478	9_come	COME	Buglere	Buglere	tʃige	tʃige	tʃ i g e	bugl1243	1446	8.58	-81.26		0	0	?	1 7 1 7	AXBZ	TIKE	6	6.T.C 6.I.V 6.K.C 6.E.V	2.0 1.5 1.75 0.8	tʃige	0	243	tʃ i g e
2479	9_come	COME	Dorasque	Dorasque	berik	berik	b e r i k	dora1242	1446	8.57	-82.38		0	0	?	1 7 5 7 1	AXBYN	PERIK	13	13.P.C 13.E.V 13.R.C 13.I.V 13.K.c	2.0 1.5 1.75 1.3 0.8	berik	0	248	b e r i k
2480	9_come	COME	SanBlasKuna	San Blas Kuna	take	take	t a k e	sanb1242	1446	9.16	-78.31		0	0	?	1 7 1 7	AXBZ	TAKE	23	23.T.C 23.A.V 23.K.C 23.E.V	2.0 1.5 1.75 0.8	take	0	243	t a k e
2481	9_come	COME	Cogui	Cogui	'naʃ	'naʃ	'n/n a ʃ	cogu1240	1446	10.95	-73.80		0	0	?	4 7 3	AXN	NAS	12	12.N.C 12.A.V 12.S.c	2.0 1.5 0.8	'n/naʃ	0	246	'n/n a ʃ
2482	9_come	COME	Arhuaco	Arhuaco	'nak	'nak	'n/n a k	arhu1242	1446	10.70	-73.64		0	0	?	4 7 1	AXN	NAK	1	1.N.C 1.A.V 1.K.c	2.0 1.5 0.8	'n/nak	0	239	'n/n a - k
2483	9_come	COME	Malayo	Malayo	nak	nak	n a k	mala1522	1446	10.93	-73.42		0	0	?	4 7 1	AXN	NAK	16	16.N.C 16.A.V 16.K.c	2.0 1.5 0.8	nak	0	239	n a - k
2484	9_come	COME	Chimila	Chimila	hatta	hatta	h a t t a	chim1309	1446	10.19	-74.26		0	0	?	3 7 1 1 7	AXMBZ	HATTA	11	11.H.C 11.A.V 11.T.c 11.T.C 11.A.V	2.0 1.5 1.1 1.75 0.8	hatta	0	247	h a t t a
2485	9_come	COME	Chibcha	Chibcha	nɨ	nɨ	n ɨ	chib1270	1446	6.25	-74.17		0	0	?	4 7	AX	NI	10	10.N.C 10.I.V	2.0 1.5	nɨ	0	246	n ɨ -
2486	9_come	COME	CentralTunebo	Central Tunebo	'beki	'beki	'b/b e k i	cent2150	1446	6.89	-72.09		0	0	?	1 7 1 7	AXBZ	PEKI	9	9.P.C 9.E.V 9.K.C 9.I.V	2.0 1.5 1.75 0.8	'b/beki	0	245	'b/b e k i
2487	9_come	COME	Bari	Barí	abãi	abãi	a b ã i	bari1297	1446	9.08	-72.94		0	0	?	7 1 7 7	XBYZ	APAI	3	3.A.V 3.P.C 3.A.V 3.I.V	1.5 1.75 1.3 0.8	abãi	0	240	a b ã i
1317	59_cry	CRY	LencaSalvador	Lenca-Salvador	kaj	kaj	k a j	lenc1242	1839	13.56	-87.50		0	0	?	1 7 6	AXN	KAJ	15	15.K.C 15.A.V 15.J.c	2.0 1.5 0.8	kaj	0	259	k a j
1318	59_cry	CRY	LencaHonduras	Lenca-Honduras	aj	aj	a j	lenc1243	1839	13.67	-88.11		0	0	?	7 6	XN	AJ	14	14.A.V 14.J.c	1.5 0.8	aj	0	259	- a j
1319	59_cry	CRY	Cacaopera	Cacaopera	walwa	walwa	w a l w a	caca1247	1839	13.74	-88.11		0	0	?	6 7 5 6 7	AXBCZ	WALWA	8	8.W.C 8.A.V 8.L.C 8.W.C 8.A.V	2.0 1.5 1.75 1.5 0.8	walwa	0	257	w a l w a
1320	59_cry	CRY	Mayangna	Mayangna	ajdi	ajdi	a j d i	maya1285	1839	14.13	-84.34		0	0	?	7 6 1 7	XMBZ	AJTI	18	18.A.V 18.J.c 18.T.C 18.I.V	1.5 1.1 1.75 0.8	ajdi	0	261	a j d i
1321	59_cry	CRY	Ulwa	Ulwa	ajda	ajda	a j d a	ulwa1239	1839	12.93	-83.58		0	0	?	7 6 1 7	XMBZ	AJTA	25	25.A.V 25.J.c 25.T.C 25.A.V	1.5 1.1 1.75 0.8	ajda	0	261	a j d a
1322	59_cry	CRY	Miskito	Mískito	in	in	i n	misk1239	1839	15.16	-84.29		0	0	?	7 4	XN	IN	19	19.I.V 19.N.c	1.5 0.8	in	0	262	i n
1323	59_cry	CRY	Pech	Pech	àkàh	àkàh	à/a k à/a h	pech1241	1839	15.80	-85.56		0	0	?	7 1 7 3	XBYN	AKAH	21	21.A.V 21.K.C 21.A.V 21.H.c	1.5 1.75 1.3 0.8	à/akà/ah	0	263	à/a k à/a h
1324	59_cry	CRY	Rama	Rama	paun	paun	p a u n	rama1270	1839	11.50	-83.86		0	0	?	1 7 7 4	AXYN	PAYN	22	22.P.C 22.A.V 22.Y.V 22.N.c	2.0 1.5 1.3 0.8	paun	0	264	p a u n
1325	59_cry	CRY	MalekuJaika	Maléku Jaíka	xue:	xue:	x u e:	male1297	1839	10.75	-84.73		0	0	?	3 7 7	AXZ	GYE	17	17.G.C 17.Y.V 17.E.V	2.0 1.5 0.8	xue:	0	252	x u e:
1326	59_cry	CRY	Boruca	Boruca	bò	bò	b ò/o	boru1252	1839	8.88	-83.21		0	0	?	1 7	AX	PU	4	4.P.C 4.U.V	2.0 1.5	bò/o	0	254	b ò/o -
1327	59_cry	CRY	Bribri	Bribri	iĩ	iĩ	i ĩ	brib1243	1839	9.40	-83.05		0	0	?	7 7	XZ	II	5	5.I.V 5.I.V	1.5 0.8	iĩ	0	255	i ĩ
1328	59_cry	CRY	Cabecar	Cabécar	hĩ	hĩ	h ĩ	cabe1245	1839	9.67	-83.41		0	0	?	3 7	AX	HI	7	7.H.C 7.I.V	2.0 1.5	hĩ	0	256	h ĩ
1329	59_cry	CRY	Teribe	Teribe	sɾáɾ	sɾáɾ	s ɾ á/a ɾ	teri1250	1839	9.06	-82.96		0	0	?	3 5 7 5	ACXN	SRAR	24	24.S.C 24.R.C 24.A.V 24.R.c	2.0 1.5 1.5 0.8	sɾá/aɾ	0	265	s ɾ á/a ɾ
1330	59_cry	CRY	Ngabere	Ngäbere	mui	mui	m u i	ngab1239	1839	8.83	-82.39		0	0	?	4 7 7	AXZ	MYI	20	20.M.C 20.Y.V 20.I.V	2.0 1.5 0.8	mui	0	252	m u i
1331	59_cry	CRY	Buglere	Buglere	moe	moe	m o e	bugl1243	1839	8.58	-81.26		0	0	?	4 7 7	AXZ	MUE	6	6.M.C 6.U.V 6.E.V	2.0 1.5 0.8	moe	0	252	m o e
1332	59_cry	CRY	Dorasque	Dorasque	bos	bos	b o s	dora1242	1839	8.57	-82.38		0	0	?	1 7 3	AXN	PUS	13	13.P.C 13.U.V 13.S.c	2.0 1.5 0.8	bos	0	254	b o s
1333	59_cry	CRY	SanBlasKuna	San Blas Kuna	po	po	p o	sanb1242	1839	9.16	-78.31		0	0	?	1 7	AX	PU	23	23.P.C 23.U.V	2.0 1.5	po	0	254	p o -
1334	59_cry	CRY	Cogui	Cogui	'mau	'mau	'm/m a u	cogu1240	1839	10.95	-73.80		0	0	?	4 7 7	AXZ	MAY	12	12.M.C 12.A.V 12.Y.V	2.0 1.5 0.8	'm/mau	0	252	'm/m a u
1335	59_cry	CRY	Arhuaco	Arhuaco	mau	mau	m a u	arhu1242	1839	10.70	-73.64		0	0	?	4 7 7	AXZ	MAY	1	1.M.C 1.A.V 1.Y.V	2.0 1.5 0.8	mau	0	252	m a u
1336	59_cry	CRY	Malayo	Malayo	áuau	áuau	á/a u a u	mala1522	1839	10.93	-73.42		0	0	?	7 7 7 7	XYYZ	AYAY	16	16.A.V 16.Y.V 16.A.V 16.Y.V	1.5 1.3 1.3 0.8	á/auau	0	260	á/a u a u
1337	59_cry	CRY	Chimila	Chimila	'o:ni	'o:ni	'o:/o: n i	chim1309	1839	10.19	-74.26		0	0	?	7 4 7	XBZ	UNI	11	11.U.V 11.N.C 11.I.V	1.5 1.75 0.8	'o:/o:ni	0	258	'o:/o: n i
1338	59_cry	CRY	Chibcha	Chibcha	kon	kon	k o n	chib1270	1839	6.25	-74.17		0	0	?	1 7 4	AXN	KUN	10	10.K.C 10.U.V 10.N.c	2.0 1.5 0.8	kon	0	253	k o n -
1339	59_cry	CRY	CentralTunebo	Central Tunebo	ko'ni	ko'ni	k o 'n/n i	cent2150	1839	6.89	-72.09		0	0	?	1 7 4 7	AXBZ	KUNI	9	9.K.C 9.U.V 9.N.C 9.I.V	2.0 1.5 1.75 0.8	ko'n/ni	0	253	k o 'n/n i
1340	59_cry	CRY	Bari	Barí	kona	kona	k o n a	bari1297	1839	9.08	-72.94		0	0	?	1 7 4 7	AXBZ	KUNA	3	3.K.C 3.U.V 3.N.C 3.A.V	2.0 1.5 1.75 0.8	kona	0	253	k o n a
601	36_cut	CUT	LencaSalvador	Lenca-Salvador	t'ih	t'ih	t 'i/i h	lenc1242	1432	13.56	-87.50		0	0	?	1 7 3	AXN	TIH	15	15.T.C 15.I.V 15.H.c	2.0 1.5 0.8	t'i/ih	0	269	t 'i/i h
602	36_cut	CUT	LencaHonduras	Lenca-Honduras	taj	taj	t a j	lenc1243	1432	13.67	-88.11		0	0	?	1 7 6	AXN	TAJ	14	14.T.C 14.A.V 14.J.c	2.0 1.5 0.8	taj	0	268	t a j
603	36_cut	CUT	Cacaopera	Cacaopera	kat	kat	k a t	caca1247	1432	13.74	-88.11		0	0	?	1 7 1	AXN	KAT	8	8.K.C 8.A.V 8.T.c	2.0 1.5 0.8	kat	0	271	k a t
604	36_cut	CUT	Mayangna	Mayangna	dak	dak	d a k	maya1285	1432	14.13	-84.34		0	0	?	1 7 1	AXN	TAK	18	18.T.C 18.A.V 18.K.c	2.0 1.5 0.8	dak	0	276	d a k - -
605	36_cut	CUT	Ulwa	Ulwa	dak	dak	d a k	ulwa1239	1432	12.93	-83.58		0	0	?	1 7 1	AXN	TAK	25	25.T.C 25.A.V 25.K.c	2.0 1.5 0.8	dak	0	276	d a k - -
606	36_cut	CUT	Miskito	Mískito	klak	klak	k l a k	misk1239	1432	15.16	-84.29		0	0	?	1 5 7 1	ACXN	KLAK	19	19.K.C 19.L.C 19.A.V 19.K.c	2.0 1.5 1.5 0.8	klak	0	278	k l a k
607	36_cut	CUT	Pech	Pech	tàs	tàs	t à/a s	pech1241	1432	15.80	-85.56		0	0	?	1 7 3	AXN	TAS	21	21.T.C 21.A.V 21.S.c	2.0 1.5 0.8	tà/as	0	269	t à/a s
608	36_cut	CUT	Rama	Rama	a: ŋtk	a: ŋtk	a: + ŋ t k	rama1270	1432	11.50	-83.86		0	0	?	7 9 4 1 1	X_ALN	A_NTK	22	22.A.V 22._._ 22.N.C 22.T.c 22.K.c	1.5 0.0 2.0 1.1 0.8	a:+ŋtk	0	280	a: + ŋ t k
609	36_cut	CUT	MalekuJaika	Maléku Jaíka	ɬati:	ɬati:	ɬ a t i:	male1297	1432	10.75	-84.73		0	0	?	5 7 1 7	AXBZ	LATI	17	17.L.C 17.A.V 17.T.C 17.I.V	2.0 1.5 1.75 0.8	ɬati:	0	277	ɬ a t i:
610	36_cut	CUT	Boruca	Boruca	tàs	tàs	t à/a s	boru1252	1432	8.88	-83.21		0	0	?	1 7 3	AXN	TAS	4	4.T.C 4.A.V 4.S.c	2.0 1.5 0.8	tà/as	0	268	t à/a s
611	36_cut	CUT	Bribri	Bribri	tɪ	tɪ	t ɪ	brib1243	1432	9.40	-83.05		0	0	?	1 7	AX	TI	5	5.T.C 5.I.V	2.0 1.5	tɪ	0	269	t ɪ -
612	36_cut	CUT	Cabecar	Cabécar	tɪ	tɪ	t ɪ	cabe1245	1432	9.67	-83.41		0	0	?	1 7	AX	TI	7	7.T.C 7.I.V	2.0 1.5	tɪ	0	269	t ɪ -
613	36_cut	CUT	Teribe	Teribe	zí	zí	z í/i	teri1250	1432	9.06	-82.96		0	0	?	3 7	AX	SI	24	24.S.C 24.I.V	2.0 1.5	zí/i	0	282	z í/i
614	36_cut	CUT	Ngabere	Ngäbere	tikekɔ	tikekɔ	t i k e k ɔ	ngab1239	1432	8.83	-82.39		0	0	?	1 7 1 7 1 7	AXBYBZ	TIKEKU	20	20.T.C 20.I.V 20.K.C 20.E.V 20.K.C 20.U.V	2.0 1.5 1.75 1.3 1.75 0.8	tikekɔ	0	279	t i k e k ɔ
615	36_cut	CUT	Buglere	Buglere	date	date	d a t e	bugl1243	1432	8.58	-81.26		0	0	?	1 7 1 7	AXBZ	TATE	6	6.T.C 6.A.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	date	0	270	d a t e
616	36_cut	CUT	Dorasque	Dorasque	togli	togli	t o g l i	dora1242	1432	8.57	-82.38		0	0	?	1 7 1 5 7	AXBCZ	TUKLI	13	13.T.C 13.U.V 13.K.C 13.L.C 13.I.V	2.0 1.5 1.75 1.5 0.8	togli	0	276	t o g l i
617	36_cut	CUT	SanBlasKuna	San Blas Kuna	sikke	sikke	s i k k e	sanb1242	1432	9.16	-78.31		0	0	?	3 7 1 1 7	AXMBZ	SIKKE	23	23.S.C 23.I.V 23.K.c 23.K.C 23.E.V	2.0 1.5 1.1 1.75 0.8	sikke	0	281	s i k k e
618	36_cut	CUT	Cogui	Cogui	'men	'men	'm/m e n	cogu1240	1432	10.95	-73.80		0	0	?	4 7 4	AXN	MEN	12	12.M.C 12.E.V 12.N.c	2.0 1.5 0.8	'm/men	0	275	'm/m e n
619	36_cut	CUT	Arhuaco	Arhuaco	ɾeʔ'beis	ɾeʔ'beis	ɾ e ʔ 'b/b e i s	arhu1242	1432	10.70	-73.64		0	0	?	5 7 1 1 7 7 3	AXMBYYN	REHPEIS	1	1.R.C 1.E.V 1.H.c 1.P.C 1.E.V 1.I.V 1.S.c	2.0 1.5 1.1 1.75 1.3 1.3 0.8	ɾeʔ'b/beis	0	266	ɾ e ʔ 'b/b e i s
620	36_cut	CUT	Malayo	Malayo	koʃ	koʃ	k o ʃ	mala1522	1432	10.93	-73.42		0	0	?	1 7 3	AXN	KUS	16	16.K.C 16.U.V 16.S.c	2.0 1.5 0.8	koʃ	0	269	k o ʃ
621	36_cut	CUT	Chimila	Chimila	'ukkwa	'ukkwa	'u/u k k w a	chim1309	1432	10.19	-74.26		0	0	?	7 1 1 6 7	XMBCZ	YKKWA	11	11.Y.V 11.K.c 11.K.C 11.W.C 11.A.V	1.5 1.1 1.75 1.5 0.8	'u/ukkwa	0	274	'u/u k k w a
622	36_cut	CUT	Chibcha	Chibcha	kɨhɨtɨ	kɨhɨtɨ	k ɨ h ɨ t ɨ	chib1270	1432	6.25	-74.17		0	0	?	1 7 3 7 1 7	AXBYBZ	KIHITI	10	10.K.C 10.I.V 10.H.C 10.I.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kɨhɨtɨ	0	273	k ɨ h ɨ t ɨ
623	36_cut	CUT	CentralTunebo	Central Tunebo	kwi'ki	kwi'ki	k w i 'k/k i	cent2150	1432	6.89	-72.09		0	0	?	1 6 7 1 7	ACXBZ	KWIKI	9	9.K.C 9.W.C 9.I.V 9.K.C 9.I.V	2.0 1.5 1.5 1.75 0.8	kwi'k/ki	0	272	k w i 'k/k i
624	36_cut	CUT	Bari	Barí	a:kd	a:kd	a: k d	bari1297	1432	9.08	-72.94		0	0	?	7 1 1	XLN	AKT	3	3.A.V 3.K.c 3.T.c	1.5 1.1 0.8	a:kd	0	267	a: k d
145	100_dance	DANCE	LencaSalvador	Lenca-Salvador	uli	uli	u l i	lenc1242	1879	13.56	-87.50		0	0	?	7 5 7	XBZ	YLI	15	15.Y.V 15.L.C 15.I.V	1.5 1.75 0.8	uli	0	291	u l i
146	100_dance	DANCE	LencaHonduras	Lenca-Honduras	ul	ul	u l	lenc1243	1879	13.67	-88.11		0	0	?	7 5	XN	YL	14	14.Y.V 14.L.c	1.5 0.8	ul	0	291	u l -
147	100_dance	DANCE	Cacaopera	Cacaopera	jaukan	jaukan	j a u k a n	caca1247	1879	13.74	-88.11		0	0	?	6 7 7 1 7 4	AXYBYN	JAYKAN	8	8.J.C 8.A.V 8.Y.V 8.K.C 8.A.V 8.N.c	2.0 1.5 1.3 1.75 1.3 0.8	jaukan	0	287	j a u k a n
148	100_dance	DANCE	Mayangna	Mayangna	ubu	ubu	u b u	maya1285	1879	14.13	-84.34		0	0	?	7 1 7	XBZ	YPY	18	18.Y.V 18.P.C 18.Y.V	1.5 1.75 0.8	ubu	0	293	u b u
149	100_dance	DANCE	Ulwa	Ulwa	aba:	aba:	a b a:	ulwa1239	1879	12.93	-83.58		0	0	?	7 1 7	XBZ	APA	25	25.A.V 25.P.C 25.A.V	1.5 1.75 0.8	aba:	0	300	a b a:
150	100_dance	DANCE	Miskito	Mískito	dans pul	dans pul	d a n s + p u l	misk1239	1879	15.16	-84.29		0	0	?	1 7 4 3 9 1 7 5	AXLN_AXN	TANS_PYL	19	19.T.C 19.A.V 19.N.c 19.S.c 19._._ 19.P.C 19.Y.V 19.L.c	2.0 1.5 1.1 0.8 0.0 2.0 1.5 0.8	dans+pul	0	294	d a n s + p u l
151	100_dance	DANCE	Pech	Pech	wiʔ	wiʔ	w i ʔ	pech1241	1879	15.80	-85.56		0	0	?	6 7 1	AXN	WIH	21	21.W.C 21.I.V 21.H.c	2.0 1.5 0.8	wiʔ	0	296	w i ʔ
152	100_dance	DANCE	Rama	Rama	katapaik	katapaik	k a t a p a i k	rama1270	1879	11.50	-83.86		0	0	?	1 7 1 7 1 7 7 1	AXBYBYYN	KATAPAIK	22	22.K.C 22.A.V 22.T.C 22.A.V 22.P.C 22.A.V 22.I.V 22.K.c	2.0 1.5 1.75 1.3 1.75 1.3 1.3 0.8	katapaik	0	297	k a t a p a i k
153	100_dance	DANCE	MalekuJaika	Maléku Jaíka	ɬi:la	ɬi:la	ɬ i: l a	male1297	1879	10.75	-84.73		0	0	?	5 7 5 7	AXBZ	LILA	17	17.L.C 17.I.V 17.L.C 17.A.V	2.0 1.5 1.75 0.8	ɬi:la	0	292	ɬ i: l a
154	100_dance	DANCE	Boruca	Boruca	kuìk	kuìk	k u ì/i k	boru1252	1879	8.88	-83.21		0	0	?	1 7 7 1	AXYN	KYIK	4	4.K.C 4.Y.V 4.I.V 4.K.c	2.0 1.5 1.3 0.8	kuì/ik	0	283	k u ì/i k -
155	100_dance	DANCE	Bribri	Bribri	kaɺʊ́tɪ	kaɺʊ́tɪ	k a ɺ ʊ́/ʊ t ɪ	brib1243	1879	9.40	-83.05		0	0	?	1 7 5 7 1 7	AXBYBZ	KARYTI	5	5.K.C 5.A.V 5.R.C 5.Y.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kaɺʊ́/ʊtɪ	0	285	k a ɺ ʊ́/ʊ t ɪ
156	100_dance	DANCE	Cabecar	Cabécar	kaɺʊ́tɪ	kaɺʊ́tɪ	k a ɺ ʊ́/ʊ t ɪ	cabe1245	1879	9.67	-83.41		0	0	?	1 7 5 7 1 7	AXBYBZ	KARYTI	7	7.K.C 7.A.V 7.R.C 7.Y.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kaɺʊ́/ʊtɪ	0	285	k a ɺ ʊ́/ʊ t ɪ
157	100_dance	DANCE	Teribe	Teribe	tʰàŋnióŋ	tʰàŋnióŋ	tʰ à/a ŋ n i ó/o ŋ	teri1250	1879	9.06	-82.96		0	0	?	1 7 4 4 7 7 4	AXMBYYN	TANNIUN	24	24.T.C 24.A.V 24.N.c 24.N.C 24.I.V 24.U.V 24.N.c	2.0 1.5 1.1 1.75 1.3 1.3 0.8	tʰà/aŋnió/oŋ	0	299	tʰ à/a ŋ n i ó/o ŋ
158	100_dance	DANCE	Ngabere	Ngäbere	bradʒe	bradʒe	b r a dʒ e	ngab1239	1879	8.83	-82.39		0	0	?	1 5 7 1 7	ACXBZ	PRATE	20	20.P.C 20.R.C 20.A.V 20.T.C 20.E.V	2.0 1.5 1.5 1.75 0.8	bradʒe	0	295	b r a dʒ e
159	100_dance	DANCE	Buglere	Buglere	gwie	gwie	g w i e	bugl1243	1879	8.58	-81.26		0	0	?	1 6 7 7	ACXZ	KWIE	6	6.K.C 6.W.C 6.I.V 6.E.V	2.0 1.5 1.5 0.8	gwie	0	286	g w i e
160	100_dance	DANCE	Dorasque	Dorasque	kúyi	kúyi	k ú/u y i	dora1242	1879	8.57	-82.38		0	0	?	1 7 7 7	AXYZ	KYYI	13	13.K.C 13.Y.V 13.Y.V 13.I.V	2.0 1.5 1.3 0.8	kú/uyi	0	283	k ú/u y - i
161	100_dance	DANCE	SanBlasKuna	San Blas Kuna	kuile	kuile	k u i l e	sanb1242	1879	9.16	-78.31		0	0	?	1 7 7 5 7	AXYBZ	KYILE	23	23.K.C 23.Y.V 23.I.V 23.L.C 23.E.V	2.0 1.5 1.3 1.75 0.8	kuile	0	298	k u i l e
162	100_dance	DANCE	Cogui	Cogui	kuiz	kuiz	k u i z	cogu1240	1879	10.95	-73.80		0	0	?	1 7 7 3	AXYN	KYIS	12	12.K.C 12.Y.V 12.I.V 12.S.c	2.0 1.5 1.3 0.8	kuiz	0	283	k u i z -
163	100_dance	DANCE	Arhuaco	Arhuaco	kué	kué	k u é/e	arhu1242	1879	10.70	-73.64		0	0	?	1 7 7	AXZ	KYE	1	1.K.C 1.Y.V 1.E.V	2.0 1.5 0.8	kué/e	0	283	k u é/e - -
164	100_dance	DANCE	Malayo	Malayo	ku'i	ku'i	k u 'i/i	mala1522	1879	10.93	-73.42		0	0	?	1 7 7	AXZ	KYI	16	16.K.C 16.Y.V 16.I.V	2.0 1.5 0.8	ku'i/i	0	283	k u 'i/i - -
165	100_dance	DANCE	Chimila	Chimila	kuiahné	kuiahné	k u i a h n é/e	chim1309	1879	10.19	-74.26		0	0	?	1 7 7 7 3 4 7	AXYYBCZ	KYIAHNE	11	11.K.C 11.Y.V 11.I.V 11.A.V 11.H.C 11.N.C 11.E.V	2.0 1.5 1.3 1.3 1.75 1.5 0.8	kuiahné/e	0	290	k u i a h n é/e
166	100_dance	DANCE	Chibcha	Chibcha	tsahana	tsahana	t s a h a n a	chib1270	1879	6.25	-74.17		0	0	?	1 3 7 3 7 4 7	ACXBYBZ	TSAHANA	10	10.T.C 10.S.C 10.A.V 10.H.C 10.A.V 10.N.C 10.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	tsahana	0	289	t s a h a n a
167	100_dance	DANCE	CentralTunebo	Central Tunebo	ki'ni	ki'ni	k i 'n/n i	cent2150	1879	6.89	-72.09		0	0	?	1 7 4 7	AXBZ	KINI	9	9.K.C 9.I.V 9.N.C 9.I.V	2.0 1.5 1.75 0.8	ki'n/ni	0	288	k i 'n/n i
168	100_dance	DANCE	Bari	Barí	asi	asi	a s i	bari1297	1879	9.08	-72.94		0	0	?	7 3 7	XBZ	ASI	3	3.A.V 3.S.C 3.I.V	1.5 1.75 0.8	asi	0	284	a s i
1843	89_dog	DOG	LencaSalvador	Lenca-Salvador	ʃuʃu	ʃuʃu	ʃ u ʃ u	lenc1242	2009	13.56	-87.50		0	0	?	3 7 3 7	AXBZ	SYSY	15	15.S.C 15.Y.V 15.S.C 15.Y.V	2.0 1.5 1.75 0.8	ʃuʃu	0	311	ʃ u ʃ u
1844	89_dog	DOG	LencaHonduras	Lenca-Honduras	suj	suj	s u j	lenc1243	2009	13.67	-88.11		0	0	?	3 7 6	AXN	SYJ	14	14.S.C 14.Y.V 14.J.c	2.0 1.5 0.8	suj	0	310	s u j
1845	89_dog	DOG	Cacaopera	Cacaopera	alu	alu	a l u	caca1247	2009	13.74	-88.11		0	0	?	7 5 7	XBZ	ALY	8	8.A.V 8.L.C 8.Y.V	1.5 1.75 0.8	alu	0	306	a l u
1846	89_dog	DOG	Mayangna	Mayangna	sulu	sulu	s u l u	maya1285	2009	14.13	-84.34		0	0	?	3 7 5 7	AXBZ	SYLY	18	18.S.C 18.Y.V 18.L.C 18.Y.V	2.0 1.5 1.75 0.8	sulu	0	311	s u l u
1847	89_dog	DOG	Ulwa	Ulwa	sulu	sulu	s u l u	ulwa1239	2009	12.93	-83.58		0	0	?	3 7 5 7	AXBZ	SYLY	25	25.S.C 25.Y.V 25.L.C 25.Y.V	2.0 1.5 1.75 0.8	sulu	0	311	s u l u
1848	89_dog	DOG	Miskito	Mískito	jul	jul	j u l	misk1239	2009	15.16	-84.29		0	0	?	6 7 5	AXN	JYL	19	19.J.C 19.Y.V 19.L.c	2.0 1.5 0.8	jul	0	314	j u l
1849	89_dog	DOG	Pech	Pech	ʃúʃù	ʃúʃù	ʃ ú/u ʃ ù/u	pech1241	2009	15.80	-85.56		0	0	?	3 7 3 7	AXBZ	SYSY	21	21.S.C 21.Y.V 21.S.C 21.Y.V	2.0 1.5 1.75 0.8	ʃú/uʃù/u	0	311	ʃ ú/u ʃ ù/u
1850	89_dog	DOG	Rama	Rama	tausuŋ	tausuŋ	t a u s u ŋ	rama1270	2009	11.50	-83.86		0	0	?	1 7 7 3 7 4	AXYBYN	TAYSYN	22	22.T.C 22.A.V 22.Y.V 22.S.C 22.Y.V 22.N.c	2.0 1.5 1.3 1.75 1.3 0.8	tausuŋ	0	316	t a u s u ŋ
1851	89_dog	DOG	MalekuJaika	Maléku Jaíka	au:si	au:si	a u: s i	male1297	2009	10.75	-84.73		0	0	?	7 7 3 7	XYBZ	AYSI	17	17.A.V 17.Y.V 17.S.C 17.I.V	1.5 1.3 1.75 0.8	au:si	0	313	a u: s i
1852	89_dog	DOG	Boruca	Boruca	àúx	àúx	à/a ú/u x	boru1252	2009	8.88	-83.21		0	0	?	7 7 3	XYN	AYG	4	4.A.V 4.Y.V 4.G.c	1.5 1.3 0.8	à/aú/ux	0	303	à/a ú/u x
